INFO:root:Starting process
INFO:root:Images Downscaled
INFO:root:Gaussian Filters Applied
INFO:root:Datasets Created
INFO:root:Data Loaders Created
INFO:root:Model Created
INFO:root:Starting Training
INFO:root:Epoch [1/10], Step [10/3600], Loss: 0.2297
INFO:root:Epoch [1/10], Step [20/3600], Loss: 0.0458
INFO:root:Epoch [1/10], Step [30/3600], Loss: 0.0121
INFO:root:Epoch [1/10], Step [40/3600], Loss: 0.0084
INFO:root:Epoch [1/10], Step [50/3600], Loss: 0.0055
INFO:root:Epoch [1/10], Step [60/3600], Loss: 0.0050
INFO:root:Epoch [1/10], Step [70/3600], Loss: 0.0042
INFO:root:Epoch [1/10], Step [80/3600], Loss: 0.0041
INFO:root:Epoch [1/10], Step [90/3600], Loss: 0.0034
INFO:root:Epoch [1/10], Step [100/3600], Loss: 0.0031
INFO:root:Epoch [1/10], Step [110/3600], Loss: 0.0026
INFO:root:Epoch [1/10], Step [120/3600], Loss: 0.0025
INFO:root:Epoch [1/10], Step [130/3600], Loss: 0.0025
INFO:root:Epoch [1/10], Step [140/3600], Loss: 0.0025
INFO:root:Epoch [1/10], Step [150/3600], Loss: 0.0022
INFO:root:Epoch [1/10], Step [160/3600], Loss: 0.0022
INFO:root:Epoch [1/10], Step [170/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [180/3600], Loss: 0.0020
INFO:root:Epoch [1/10], Step [190/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [200/3600], Loss: 0.0020
INFO:root:Epoch [1/10], Step [210/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [220/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [230/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [240/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [250/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [260/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [270/3600], Loss: 0.0020
INFO:root:Epoch [1/10], Step [280/3600], Loss: 0.0020
INFO:root:Epoch [1/10], Step [290/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [300/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [310/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [320/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [330/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [340/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [350/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [360/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [370/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [380/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [390/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [400/3600], Loss: 0.0019
INFO:root:Epoch [1/10], Step [410/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [420/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [430/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [440/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [450/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [460/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [470/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [480/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [490/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [500/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [510/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [520/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [530/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [540/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [550/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [560/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [570/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [580/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [590/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [600/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [610/3600], Loss: 0.0018
INFO:root:Epoch [1/10], Step [620/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [630/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [640/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [650/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [660/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [670/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [680/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [690/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [700/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [710/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [720/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [730/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [740/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [750/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [760/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [770/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [780/3600], Loss: 0.0017
INFO:root:Epoch [1/10], Step [790/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [800/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [810/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [820/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [830/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [840/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [850/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [860/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [870/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [880/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [890/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [900/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [910/3600], Loss: 0.0013
INFO:root:Epoch [1/10], Step [920/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [930/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [940/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [950/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [960/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [970/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [980/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [990/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [1000/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [1010/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [1020/3600], Loss: 0.0013
INFO:root:Epoch [1/10], Step [1030/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [1040/3600], Loss: 0.0016
INFO:root:Epoch [1/10], Step [1050/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [1060/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [1070/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [1080/3600], Loss: 0.0012
INFO:root:Epoch [1/10], Step [1090/3600], Loss: 0.0015
INFO:root:Epoch [1/10], Step [1100/3600], Loss: 0.0014
INFO:root:Epoch [1/10], Step [1110/3600], Loss: 0.0013
INFO:root:Epoch [1/10], Step [1120/3600], Loss: 0.0012
